County,Year,TotalOverdose,TotalDeath,State,POP,OverdoseProp,PolicyState,Post
Imperial County,2007,19,920,California,164596,0.00011543415392840653,False,False
Imperial County,2008,11,876,California,167917,6.55085548217274e-05,False,False
Imperial County,2009,13,864,California,172008,7.557788009860006e-05,False,False
Imperial County,2011,21,961,California,175786,0.00011946343849908411,False,False
Imperial County,2012,19,964,California,176575,0.00010760300155741187,False,True
Imperial County,2013,29,1006,California,176438,0.0001643636858273161,False,True
Imperial County,2014,26,1054,California,177974,0.0001460887545371796,False,True
Imperial County,2015,34,1054,California,178937,0.00019001100946143055,False,True
Indian River County,2003,10,1649,Florida,120450,8.302200083022001e-05,True,False
Indian River County,2004,10,1635,Florida,125001,7.999936000511996e-05,True,False
Indian River County,2005,15,1619,Florida,127955,0.00011722871321949122,True,False
Indian River County,2006,23,1668,Florida,131463,0.0001749541696142641,True,False
Indian River County,2007,22,1656,Florida,134564,0.0001634909782705627,True,False
Indian River County,2008,29,1729,Florida,136277,0.0002128018667860314,True,False
Indian River County,2009,31,1718,Florida,137016,0.0002262509487943014,True,False
Indian River County,2010,18,1737,Florida,138028,0.00013040832294896687,True,True
Indian River County,2011,25,1769,Florida,139103,0.00017972293911705715,True,True
Indian River County,2012,17,1776,Florida,140473,0.0001210196977355079,True,True
Indian River County,2013,11,1822,Florida,141895,7.752211142041651e-05,True,True
Indian River County,2014,22,2044,Florida,144445,0.0001523071065111288,True,True
Indian River County,2015,17,1966,Florida,147434,0.00011530583176200876,True,True
Indiana County,2011,19,893,Pennsylvania,88626,0.00021438404080066796,False,False
Indiana County,2012,16,858,Pennsylvania,88216,0.00018137299356125872,False,False
Indiana County,2013,10,888,Pennsylvania,88140,0.00011345586566825505,False,False
Indiana County,2014,11,875,Pennsylvania,87417,0.00012583364791745311,False,False
Indiana County,2015,32,873,Pennsylvania,86747,0.0003688888376543281,False,False
Ingham County,2003,14,1928,Michigan,282183,4.961319427463738e-05,False,False
Ingham County,2004,23,1920,Michigan,283586,8.11041447744247e-05,False,False
Ingham County,2005,19,1917,Michigan,282970,6.714492702406616e-05,False,False
Ingham County,2006,17,1889,Michigan,282104,6.0261463857300855e-05,False,False
Ingham County,2007,24,1919,Michigan,281706,8.519520351004238e-05,False,False
Ingham County,2008,20,1927,Michigan,281315,7.109468034054351e-05,False,False
Ingham County,2009,26,1967,Michigan,280889,9.256325452402907e-05,False,False
Ingham County,2010,26,1887,Michigan,280895,9.256127734562736e-05,False,False
Ingham County,2011,34,2009,Michigan,282787,0.00012023183526824076,False,False
Ingham County,2012,27,1943,Michigan,283514,9.523339235452218e-05,False,False
Ingham County,2013,47,2136,Michigan,284113,0.00016542713638587463,False,False
Ingham County,2014,47,2131,Michigan,285627,0.00016455027010751786,False,False
Ingham County,2015,54,2182,Michigan,287096,0.00018809039485050296,False,False
Ionia County,2010,10,506,Michigan,63905,0.00015648227838197323,False,False
Ionia County,2014,13,523,Michigan,64232,0.00020239133142358948,False,False
Iredell County,2003,12,1178,North Carolina,133099,9.01584534819946e-05,False,False
Iredell County,2004,18,1100,North Carolina,136514,0.00013185460831856074,False,False
Iredell County,2005,13,1250,North Carolina,140514,9.251747156866931e-05,False,False
Iredell County,2006,14,1289,North Carolina,146854,9.533277949528103e-05,False,False
Iredell County,2007,22,1257,North Carolina,151944,0.00014479018585794766,False,False
Iredell County,2008,17,1372,North Carolina,156204,0.00010883204015262094,False,False
Iredell County,2009,26,1319,North Carolina,158387,0.00016415488644901411,False,False
Iredell County,2010,18,1335,North Carolina,159437,0.00011289725722385645,False,False
Iredell County,2011,30,1434,North Carolina,161037,0.0001862925911436502,False,False
Iredell County,2012,24,1436,North Carolina,162670,0.00014753796028769902,False,False
Iredell County,2013,21,1476,North Carolina,164582,0.00012759597039773486,False,False
Iredell County,2014,25,1491,North Carolina,166498,0.00015015195377722254,False,False
Iredell County,2015,20,1498,North Carolina,169453,0.00011802682749789028,False,False
Iron County,2011,10,276,Utah,46622,0.00021449101282656257,False,False
Isabella County,2015,12,482,Michigan,70767,0.00016957056255034126,False,False
Island County,2012,10,655,Washington,79039,0.00012651981932969799,True,True
Island County,2014,13,677,Washington,78690,0.0001652052357351633,True,True
Island County,2015,11,761,Washington,80022,0.00013746219789557873,True,True
Jackson County,2012,11,675,Alabama,53079,0.0002072382674880838,False,False
Jackson County,2004,12,450,Georgia,48288,0.00024850894632206757,False,False
Jackson County,2009,11,470,Georgia,60052,0.00018317458202890828,False,False
Jackson County,2011,10,514,Georgia,60974,0.00016400432971430445,False,False
Jackson County,2012,11,565,Georgia,60844,0.0001807902176056801,False,False
Jackson County,2013,12,586,Georgia,61268,0.00019586080825226873,False,False
Jackson County,2015,15,601,Georgia,63418,0.000236525907471065,False,False
Jackson County,2010,10,428,Indiana,42376,0.0002359826316783085,False,False
Jackson County,2012,10,452,Indiana,42986,0.0002326338807983995,False,False
Jackson County,2013,10,442,Indiana,43437,0.0002302184773349909,False,False
Jackson County,2014,13,481,Indiana,43703,0.0002974624167677276,False,False
Jackson County,2015,11,482,Indiana,43875,0.0002507122507122507,False,False
Jackson County,2004,13,1560,Michigan,162140,8.017762427531763e-05,False,False
Jackson County,2005,12,1568,Michigan,163047,7.359841027433807e-05,False,False
Jackson County,2003,48,6003,Missouri,658914,7.284713938389532e-05,False,False
Jackson County,2004,67,5918,Missouri,658307,0.00010177622294765209,False,False
Jackson County,2005,70,6020,Missouri,658592,0.00010628735241241923,False,False
Jackson County,2006,88,6166,Missouri,660539,0.0001332245332978068,False,False
Jackson County,2007,92,5950,Missouri,662995,0.00013876424407423886,False,False
Jackson County,2008,80,6144,Missouri,665427,0.00012022355570182755,False,False
Jackson County,2009,100,5924,Missouri,670763,0.00014908395364681714,False,False
Jackson County,2010,112,5901,Missouri,674158,0.00016613316166239962,False,False
Jackson County,2011,91,6001,Missouri,675553,0.00013470445694120225,False,False
Jackson County,2012,107,6068,Missouri,677417,0.000157952930026852,False,False
Jackson County,2013,118,6169,Missouri,679841,0.00017356999651389074,False,False
Jackson County,2014,107,6071,Missouri,683014,0.00015665857508045223,False,False
Jackson County,2015,129,6333,Missouri,686783,0.00018783225560329827,False,False
Jackson County,2003,23,1196,Mississippi,134234,0.0001713425808662485,False,False
Jackson County,2004,25,1168,Mississippi,136565,0.00018306301028814118,False,False
Jackson County,2005,30,1228,Mississippi,137913,0.00021752844184377108,False,False
Jackson County,2006,37,1204,Mississippi,132717,0.0002787887007693061,False,False
Jackson County,2007,42,1093,Mississippi,136028,0.000308759961184462,False,False
Jackson County,2008,24,1105,Mississippi,137791,0.00017417683302973344,False,False
Jackson County,2009,42,1192,Mississippi,139176,0.00030177616830488014,False,False
Jackson County,2010,41,1236,Mississippi,139668,0.0002935532835008735,False,True
Jackson County,2011,30,1253,Mississippi,140029,0.00021424133572331446,False,True
Jackson County,2012,25,1257,Mississippi,139949,0.00017863650329762984,False,True
Jackson County,2013,25,1259,Mississippi,140324,0.00017815911747099569,False,True
Jackson County,2014,29,1310,Mississippi,141432,0.00020504553424967475,False,True
Jackson County,2015,25,1397,Mississippi,141354,0.0001768609307129618,False,True
Jackson County,2006,14,389,Ohio,33135,0.0004225139580503999,False,False
Jackson County,2013,12,381,Ohio,32801,0.0003658425048016829,False,False
Jackson County,2003,17,1973,Oregon,189838,8.955003740030973e-05,False,False
Jackson County,2004,27,1886,Oregon,192185,0.00014048963238546194,False,False
Jackson County,2005,21,1921,Oregon,194701,0.00010785768948284806,False,False
Jackson County,2006,42,2058,Oregon,196858,0.00021335175608814475,False,False
Jackson County,2007,10,1967,Oregon,199152,5.0212902707479716e-05,False,False
Jackson County,2008,14,2019,Oregon,201162,6.959564927769659e-05,False,False
Jackson County,2009,13,2014,Oregon,202301,6.426068086662943e-05,False,False
Jackson County,2010,15,2154,Oregon,203206,7.381671801029498e-05,False,False
Jackson County,2011,22,2118,Oregon,204747,0.00010744968180241957,False,False
Jackson County,2012,41,2226,Oregon,205852,0.0001991722208188407,False,True
Jackson County,2013,20,2269,Oregon,207179,9.653488046568427e-05,False,True
Jackson County,2014,22,2274,Oregon,209189,0.00010516805376955767,False,True
Jackson County,2015,32,2427,Oregon,211403,0.00015136965889793428,False,True
Jasper County,2008,14,1138,Missouri,115144,0.00012158688251233239,False,False
Jasper County,2009,18,1092,Missouri,116448,0.00015457543281121187,False,False
Jasper County,2010,22,1107,Missouri,117404,0.00018738714183503117,False,False
Jasper County,2011,15,1217,Missouri,115283,0.0001301145875801289,False,False
Jasper County,2012,12,1115,Missouri,115770,0.00010365379632029023,False,False
Jasper County,2014,14,1203,Missouri,117742,0.00011890404443614003,False,False
Jefferson County,2003,37,7336,Alabama,657513,5.627265164338956e-05,False,False
Jefferson County,2004,42,7185,Alabama,656023,6.40221455650183e-05,False,False
Jefferson County,2005,41,7169,Alabama,654919,6.260316161235206e-05,False,False
Jefferson County,2006,55,7096,Alabama,655893,8.38551410062312e-05,False,False
Jefferson County,2007,67,6886,Alabama,655163,0.00010226462727596034,False,False
Jefferson County,2008,63,7145,Alabama,656510,9.596198077713972e-05,False,False
Jefferson County,2009,90,6801,Alabama,658441,0.00013668650645995618,False,False
Jefferson County,2010,53,6824,Alabama,658466,8.049010882870187e-05,False,False
Jefferson County,2011,73,6833,Alabama,658109,0.00011092387431261387,False,False
Jefferson County,2012,65,6840,Alabama,658061,9.877503757250468e-05,False,False
Jefferson County,2013,85,6986,Alabama,659265,0.00012893146155187974,False,False
Jefferson County,2014,168,6939,Alabama,659972,0.0002545562539016807,False,False
Jefferson County,2015,154,7169,Alabama,660455,0.0002331725855660113,False,False
Jefferson County,2003,50,3422,Colorado,524940,9.524898083590506e-05,False,False
Jefferson County,2004,40,3268,Colorado,520900,7.679017085813016e-05,False,False
Jefferson County,2005,28,3377,Colorado,519675,5.3879828739115795e-05,False,False
Jefferson County,2006,22,3513,Colorado,521662,4.217290122723143e-05,False,False
Jefferson County,2007,70,3555,Colorado,524911,0.00013335594034036247,False,False
Jefferson County,2008,62,3709,Colorado,529003,0.00011720160377162322,False,False
Jefferson County,2009,44,3679,Colorado,531961,8.271283045185643e-05,False,False
Jefferson County,2010,55,3710,Colorado,534543,0.00010289162892414642,False,False
Jefferson County,2011,72,3864,Colorado,540506,0.00013320851202391833,False,False
Jefferson County,2012,75,3913,Colorado,546602,0.00013721135305029986,False,True
Jefferson County,2013,75,4046,Colorado,552031,0.00013586193528986596,False,True
Jefferson County,2014,80,4239,Colorado,558819,0.00014315905507865696,False,True
Jefferson County,2015,85,4301,Colorado,564888,0.0001504723060146436,False,True
Jefferson County,2015,10,431,Illinois,38272,0.0002612876254180602,False,False
Jefferson County,2003,88,7088,Kentucky,703970,0.00012500532693154537,False,False
Jefferson County,2004,70,6759,Kentucky,706828,9.903399412586938e-05,False,False
Jefferson County,2005,66,6831,Kentucky,710018,9.295538986335558e-05,False,False
Jefferson County,2006,82,6845,Kentucky,715149,0.00011466142020753717,False,False
Jefferson County,2007,91,6985,Kentucky,723040,0.00012585749059526444,False,False
Jefferson County,2008,91,6902,Kentucky,730194,0.00012462441488152463,False,False
Jefferson County,2009,85,6754,Kentucky,736705,0.000115378611520215,False,False
Jefferson County,2010,107,7066,Kentucky,741096,0.00014438075498990685,False,False
Jefferson County,2011,129,7170,Kentucky,746361,0.00017283861295003356,False,False
Jefferson County,2012,179,7364,Kentucky,751629,0.00023814940615649475,False,False
Jefferson County,2013,185,7296,Kentucky,759183,0.00024368301186933848,False,False
Jefferson County,2014,176,7507,Kentucky,761725,0.00023105451442449702,False,False
Jefferson County,2015,205,7835,Kentucky,764946,0.0002679927733460924,False,False
Jefferson County,2003,13,1569,Missouri,204912,6.344186772858593e-05,False,False
Jefferson County,2004,13,1512,Missouri,207829,6.255142448840152e-05,False,False
Jefferson County,2005,16,1617,Missouri,210142,7.613899172940202e-05,False,False
Jefferson County,2006,36,1635,Missouri,213105,0.00016893080875624692,False,False
Jefferson County,2007,19,1689,Missouri,214948,8.839347190948509e-05,False,False
Jefferson County,2008,20,1735,Missouri,216409,9.241759815904144e-05,False,False
Jefferson County,2009,42,1763,Missouri,217764,0.00019286934479528295,False,False
Jefferson County,2010,49,1819,Missouri,218733,0.00022401740935295544,False,False
Jefferson County,2011,43,1818,Missouri,219594,0.0001958159148246309,False,False
Jefferson County,2012,49,1822,Missouri,219853,0.00022287619454817537,False,False
Jefferson County,2013,52,1819,Missouri,220870,0.00023543260741612713,False,False
Jefferson County,2014,62,1938,Missouri,222006,0.000279271731394647,False,False
Jefferson County,2015,59,1972,Missouri,223116,0.0002644364366517865,False,False
Jefferson County,2014,14,852,New York,117971,0.00011867323325223996,False,False
Jefferson County,2015,15,912,New York,116371,0.00012889809316754175,False,False
Jefferson County,2003,11,1029,Ohio,72122,0.00015251934222567317,False,False
Jefferson County,2005,12,1011,Ohio,71251,0.00016841868886050722,False,False
Jefferson County,2006,11,945,Ohio,70656,0.0001556838768115942,False,False
Jefferson County,2008,15,964,Ohio,69989,0.0002143193930474789,False,False
Jefferson County,2009,22,956,Ohio,69833,0.00031503730328068393,False,False
Jefferson County,2010,13,911,Ohio,69709,0.00018648954941255793,False,False
Jefferson County,2011,25,1039,Ohio,69035,0.00036213514883754616,False,False
Jefferson County,2012,14,972,Ohio,68538,0.00020426624646181682,False,False
Jefferson County,2013,17,916,Ohio,68168,0.00024938387513202674,False,False
Jefferson County,2014,21,968,Ohio,67876,0.0003093877069951087,False,False
Jefferson County,2015,16,948,Ohio,67495,0.0002370545966367879,False,False
Jefferson County,2012,10,582,Pennsylvania,44806,0.0002231843949471053,False,False
Jefferson County,2015,11,566,Pennsylvania,44344,0.00024806061699440737,False,False
Jefferson County,2005,13,504,Tennessee,47785,0.00027205189913152665,False,False
Jefferson County,2007,17,504,Tennessee,50184,0.00033875338753387534,False,False
Jefferson County,2008,10,541,Tennessee,51014,0.00019602462069235897,False,False
Jefferson County,2009,11,551,Tennessee,51288,0.00021447512088597722,False,False
Jefferson County,2011,10,561,Tennessee,51908,0.00019264853201818603,False,False
Jefferson County,2003,16,2584,Texas,250183,6.395318626765208e-05,True,False
Jefferson County,2004,17,2507,Texas,250638,6.78269057365603e-05,True,False
Jefferson County,2005,25,2623,Texas,250849,9.966154937831126e-05,True,False
Jefferson County,2006,51,2492,Texas,245962,0.00020734910270692221,True,False
Jefferson County,2007,27,2464,Texas,247629,0.0001090340792072011,True,True
Jefferson County,2008,37,2608,Texas,249430,0.0001483382111213567,True,True
Jefferson County,2009,30,2420,Texas,251332,0.00011936402845638439,True,True
Jefferson County,2010,34,2364,Texas,252273,0.00013477462907247306,True,True
Jefferson County,2011,31,2327,Texas,253494,0.00012229086290010808,True,True
Jefferson County,2012,30,2388,Texas,251605,0.00011923451441744003,True,True
Jefferson County,2013,25,2397,Texas,253079,9.878338384457027e-05,True,True
Jefferson County,2014,29,2539,Texas,252897,0.00011467119024741298,True,True
Jefferson County,2015,24,2512,Texas,255112,9.407632726018377e-05,True,True
Jefferson County,2014,13,713,Wisconsin,84361,0.0001540996432000569,False,False
Jefferson County,2015,10,650,Wisconsin,84488,0.00011836000378752013,False,False
Jefferson County,2007,11,421,West Virginia,51264,0.00021457553058676655,False,False
Jefferson County,2012,10,446,West Virginia,54699,0.00018281869869650268,False,False
Jefferson County,2013,16,390,West Virginia,55001,0.0002909038017490591,False,False
Jefferson County,2014,11,465,West Virginia,55625,0.00019775280898876404,False,False
Jefferson County,2015,16,441,West Virginia,56070,0.00028535758872837527,False,False
Jefferson Parish,2003,86,4133,Louisiana,454533,0.00018920518422204768,False,False
Jefferson Parish,2004,88,4102,Louisiana,456602,0.00019272802134024817,False,False
Jefferson Parish,2005,99,4368,Louisiana,456554,0.00021684181936857414,False,False
Jefferson Parish,2006,115,3876,Louisiana,426285,0.0002697725699942527,False,False
Jefferson Parish,2007,117,3990,Louisiana,432683,0.0002704058167295688,False,False
Jefferson Parish,2008,81,3985,Louisiana,431759,0.00018760465908064451,False,False
Jefferson Parish,2009,71,3903,Louisiana,431921,0.00016438191243306068,False,False
Jefferson Parish,2010,58,3972,Louisiana,432552,0.00013408792468882355,False,True
Jefferson Parish,2011,80,4003,Louisiana,434089,0.00018429400422494005,False,True
Jefferson Parish,2012,84,4095,Louisiana,433954,0.00019356890361651235,False,True
Jefferson Parish,2013,118,4103,Louisiana,434264,0.00027172411252141557,False,True
Jefferson Parish,2014,104,4123,Louisiana,434078,0.0002395882767613194,False,True
Jefferson Parish,2015,116,4030,Louisiana,435175,0.00026655943011432185,False,True
Jessamine County,2005,10,328,Kentucky,43503,0.00022986920442268348,False,False
Jessamine County,2008,14,336,Kentucky,47429,0.0002951780556199793,False,False
Jessamine County,2009,14,326,Kentucky,48153,0.00029073993312981537,False,False
Jessamine County,2015,13,480,Kentucky,51809,0.0002509216545387867,False,False
Johnson County,2014,15,665,Iowa,142730,0.00010509353324458768,False,False
Johnson County,2004,12,1034,Indiana,124192,9.662458129348106e-05,False,False
Johnson County,2005,11,1072,Indiana,126769,8.677200261893681e-05,False,False
Johnson County,2006,10,1016,Indiana,130512,7.662130685300969e-05,False,False
Johnson County,2007,16,1019,Indiana,133933,0.00011946271643284328,False,False
Johnson County,2008,11,1101,Indiana,136933,8.03312568920567e-05,False,False
Johnson County,2009,10,1102,Indiana,138584,7.215840212434335e-05,False,False
Johnson County,2010,16,1107,Indiana,139654,0.00011456886304724533,False,False
Johnson County,2011,10,1182,Indiana,141734,7.05547010597316e-05,False,False
Johnson County,2012,14,1212,Indiana,143475,9.757797525701342e-05,False,False
Johnson County,2013,22,1206,Indiana,145410,0.00015129633450244138,False,False
Johnson County,2014,15,1195,Indiana,147085,0.00010198184723119285,False,False
Johnson County,2015,13,1328,Indiana,148962,8.727057907385776e-05,False,False
Johnson County,2003,28,2859,Kansas,485689,5.765006001783034e-05,False,False
Johnson County,2004,25,2825,Kansas,495396,5.046467876204087e-05,False,False
Johnson County,2005,22,3091,Kansas,504441,4.3612632597271036e-05,False,False
Johnson County,2006,23,3147,Kansas,514813,4.467641648520919e-05,False,False
Johnson County,2007,37,3084,Kansas,523879,7.062699592844912e-05,False,True
Johnson County,2008,25,3346,Kansas,532175,4.697702823319397e-05,False,True
Johnson County,2009,37,3236,Kansas,539396,6.859524356873243e-05,False,True
Johnson County,2010,34,3308,Kansas,544179,6.247944150729815e-05,False,True
Johnson County,2011,39,3440,Kansas,552907,7.053627463569823e-05,False,True
Johnson County,2012,40,3550,Kansas,559428,7.150160521103699e-05,False,True
Johnson County,2013,49,3714,Kansas,566351,8.651878428748249e-05,False,True
Johnson County,2014,53,3641,Kansas,572940,9.250532341955528e-05,False,True
Johnson County,2015,39,3864,Kansas,579684,6.727803423934419e-05,False,True
Johnson County,2009,11,269,Kentucky,23220,0.00047372954349698536,False,False
Johnson County,2010,21,266,Kentucky,23356,0.0008991265627675972,False,False
Johnson County,2011,19,282,Kentucky,23417,0.0008113763505145834,False,False
Johnson County,2006,10,1072,Texas,142501,7.017494614072884e-05,True,False
Johnson County,2008,13,1158,Texas,148635,8.746257610926095e-05,True,True
Johnson County,2010,11,1187,Texas,150934,7.287953675116275e-05,True,True
Johnson County,2011,12,1194,Texas,152094,7.889857588070535e-05,True,True
Johnson County,2012,13,1245,Texas,153415,8.473747677867223e-05,True,True
Johnson County,2013,11,1257,Texas,154535,7.118128579286246e-05,True,True
Johnson County,2014,15,1294,Texas,156733,9.57041593027633e-05,True,True
Johnson County,2015,13,1337,Texas,159345,8.158398443628605e-05,True,True
Johnston County,2004,10,1063,North Carolina,140055,7.140052122380494e-05,False,False
Johnston County,2009,11,1149,North Carolina,166478,6.607479666983025e-05,False,False
Johnston County,2010,23,1172,North Carolina,168878,0.00013619299139023438,False,False
Johnston County,2011,14,1199,North Carolina,172446,8.118483467288311e-05,False,False
Johnston County,2012,16,1235,North Carolina,174383,9.175206298779124e-05,False,False
Johnston County,2013,17,1274,North Carolina,177227,9.592217890050612e-05,False,False
Johnston County,2014,11,1209,North Carolina,180710,6.087100879862763e-05,False,False
Johnston County,2015,24,1438,North Carolina,185104,0.00012965684155933962,False,False
Josephine County,2007,13,1046,Oregon,81746,0.00015902918797250018,False,False
Josephine County,2014,12,1151,Oregon,83377,0.00014392458351823644,False,True
Josephine County,2015,11,1215,Oregon,84528,0.00013013439333711907,False,True
Kalamazoo County,2003,11,1894,Michigan,243834,4.511265861200653e-05,False,False
Kalamazoo County,2004,15,1859,Michigan,242505,6.185439475474733e-05,False,False
Kalamazoo County,2005,19,1888,Michigan,243259,7.810605157465911e-05,False,False
Kalamazoo County,2006,29,1841,Michigan,244178,0.00011876581837839609,False,False
Kalamazoo County,2007,14,1898,Michigan,245431,5.704250889251969e-05,False,False
Kalamazoo County,2008,17,1962,Michigan,246862,6.88643857701874e-05,False,False
Kalamazoo County,2009,22,1977,Michigan,249023,8.834525324969982e-05,False,False
Kalamazoo County,2010,21,2075,Michigan,250331,8.38889310552828e-05,False,False
Kalamazoo County,2011,25,1972,Michigan,252600,9.897070467141726e-05,False,False
Kalamazoo County,2012,19,1873,Michigan,255353,7.440680156489252e-05,False,False
Kalamazoo County,2013,36,2054,Michigan,257311,0.00013990851537633447,False,False
Kalamazoo County,2014,26,2058,Michigan,258951,0.00010040509594479265,False,False
Kalamazoo County,2015,20,2109,Michigan,259676,7.701905451408678e-05,False,False
Kanawha County,2003,27,2466,West Virginia,195960,0.00013778322106552357,False,False
Kanawha County,2004,29,2459,West Virginia,195364,0.00014844085911426875,False,False
Kanawha County,2005,20,2486,West Virginia,193878,0.00010315765584542857,False,False
Kanawha County,2006,36,2391,West Virginia,192954,0.00018657296557728786,False,False
Kanawha County,2007,23,2437,West Virginia,192354,0.00011957120725329341,False,False
Kanawha County,2008,54,2559,West Virginia,192414,0.0002806448595216564,False,False
Kanawha County,2009,18,2453,West Virginia,193150,9.319181982914833e-05,False,False
Kanawha County,2010,40,2460,West Virginia,193063,0.0002071862552638258,False,False
Kanawha County,2011,64,2381,West Virginia,192183,0.00033301592752740876,False,False
Kanawha County,2012,53,2404,West Virginia,192248,0.00027568557280179765,False,False
Kanawha County,2013,61,2488,West Virginia,191539,0.00031847300027670607,False,False
Kanawha County,2014,76,2433,West Virginia,190355,0.000399254025373644,False,False
Kanawha County,2015,97,2516,West Virginia,188282,0.0005151846698038049,False,False
Kane County,2004,19,2527,Illinois,466884,4.0695333316198456e-05,False,False
Kane County,2005,29,2606,Illinois,475384,6.100331521464753e-05,False,False
Kane County,2006,20,2633,Illinois,485179,4.1221899546353e-05,False,False
Kane County,2007,27,2607,Illinois,495752,5.4462715228582036e-05,False,False
Kane County,2008,22,2690,Illinois,504437,4.361297842941735e-05,False,False
Kane County,2009,28,2741,Illinois,511273,5.476526239406344e-05,False,False
Kane County,2010,25,2764,Illinois,515269,4.851834672763158e-05,False,False
Kane County,2011,43,2874,Illinois,519110,8.283408140856466e-05,False,False
Kane County,2012,41,2919,Illinois,520669,7.87448455736754e-05,False,False
Kane County,2013,36,2929,Illinois,522626,6.888291053257971e-05,False,False
Kane County,2014,34,3075,Illinois,525625,6.468489892984542e-05,False,False
Kane County,2015,30,3134,Illinois,528760,5.673651562145397e-05,False,False
Kankakee County,2008,15,1100,Illinois,112658,0.00013314633670045626,False,False
Kankakee County,2009,13,1057,Illinois,113107,0.0001149354151378783,False,False
Kankakee County,2011,11,1032,Illinois,113519,9.690007840097252e-05,False,False
Kankakee County,2013,19,1087,Illinois,112735,0.00016853683416862553,False,False
Kankakee County,2014,20,1086,Illinois,111883,0.00017875816701375544,False,False
Kankakee County,2015,16,1100,Illinois,111750,0.0001431767337807606,False,False
Kaufman County,2008,10,780,Texas,99285,0.00010072014906582061,True,True
Kaufman County,2012,12,819,Texas,106553,0.00011262001069890101,True,True
Kaufman County,2013,11,835,Texas,108248,0.00010161850565368413,True,True
Kaufman County,2014,14,915,Texas,110872,0.0001262717367775453,True,True
Kaufman County,2015,13,889,Texas,114055,0.00011398009732146771,True,True
Kenai Peninsula Borough,2004,12,316,Alaska,51404,0.0002334448681036495,False,False
Kenai Peninsula Borough,2009,11,398,Alaska,54796,0.0002007445798963428,False,False
Kenai Peninsula Borough,2012,11,354,Alaska,56900,0.00019332161687170475,False,False
Kenai Peninsula Borough,2015,13,434,Alaska,58034,0.00022400661681083503,False,False
Kendall County,2008,11,380,Illinois,108559,0.0001013273887931908,False,False
Kendall County,2011,11,476,Illinois,116814,9.416679507593268e-05,False,False
Kendall County,2013,13,506,Illinois,119566,0.00010872656106250942,False,False
Kennebec County,2004,21,1147,Maine,120303,0.00017455923792424128,False,False
Kennebec County,2005,12,1163,Maine,120957,9.920880974230511e-05,False,False
Kennebec County,2006,19,1124,Maine,121508,0.00015636830496757416,False,False
Kennebec County,2007,15,1149,Maine,121741,0.0001232123935239566,False,False
Kennebec County,2008,10,1159,Maine,122147,8.186856820061074e-05,False,False
Kennebec County,2010,11,1314,Maine,122151,9.005247603376149e-05,False,False
Kennebec County,2011,13,1214,Maine,121792,0.00010673935890698896,False,False
Kennebec County,2013,17,1353,Maine,121139,0.00014033465688176392,False,False
Kennebec County,2014,14,1311,Maine,121233,0.00011548010855130203,False,False
Kennebec County,2015,28,1372,Maine,121010,0.0002313858358813321,False,False
Kenosha County,2004,12,1284,Wisconsin,157968,7.596475235490732e-05,False,False
Kenosha County,2005,22,1256,Wisconsin,160088,0.00013742441657088603,False,False
Kenosha County,2006,24,1256,Wisconsin,161607,0.00014850841857097773,False,False
Kenosha County,2007,27,1302,Wisconsin,163223,0.0001654178639039841,False,False
Kenosha County,2008,26,1297,Wisconsin,164636,0.00015792414781700236,False,False
Kenosha County,2009,29,1208,Wisconsin,165502,0.00017522446858648233,False,False
Kenosha County,2010,27,1260,Wisconsin,166426,0.00016223426628050907,False,False
Kenosha County,2011,23,1385,Wisconsin,166835,0.00013786076063176193,False,False
Kenosha County,2012,37,1365,Wisconsin,167216,0.00022127069179982776,False,False
Kenosha County,2013,39,1353,Wisconsin,167300,0.00023311416616855947,False,False
Kenosha County,2014,35,1450,Wisconsin,167836,0.00020853690507400082,False,False
Kenosha County,2015,31,1402,Wisconsin,167910,0.00018462271454946103,False,False
Kent County,2003,10,1103,Delaware,134605,7.429144534006909e-05,False,False
Kent County,2006,11,1225,Delaware,149704,7.34783305723294e-05,False,False
Kent County,2008,11,1360,Delaware,157925,6.965331644768086e-05,False,False
Kent County,2009,15,1372,Delaware,160081,9.370256307744205e-05,False,False
Kent County,2010,19,1347,Delaware,162310,0.00011705994701497136,False,False
Kent County,2011,24,1349,Delaware,165110,0.00014535764036097148,False,False
Kent County,2012,28,1455,Delaware,167297,0.00016736701793815788,False,False
Kent County,2013,28,1414,Delaware,169038,0.00016564322814988347,False,False
Kent County,2014,32,1500,Delaware,171456,0.0001866368047779022,False,False
Kent County,2015,34,1568,Delaware,173128,0.00019638648860958367,False,False
Kent County,2003,31,4075,Michigan,587790,5.273992412256078e-05,False,False
Kent County,2004,34,4187,Michigan,589554,5.7670713793817024e-05,False,False
Kent County,2005,39,4233,Michigan,592210,6.585501764576755e-05,False,False
Kent County,2006,45,4013,Michigan,595191,7.560598194529151e-05,False,False
Kent County,2007,62,4026,Michigan,598077,0.0001036655815221117,False,False
Kent County,2008,59,4246,Michigan,599234,9.845903269841163e-05,False,False
Kent County,2009,64,4120,Michigan,601437,0.00010641181038080464,False,False
Kent County,2010,53,4179,Michigan,602622,8.794899621985258e-05,False,False
Kent County,2011,48,4356,Michigan,608501,7.888236831163794e-05,False,False
Kent County,2012,63,4247,Michigan,615798,0.00010230627575925872,False,False
Kent County,2013,69,4422,Michigan,624303,0.00011052325553457215,False,False
Kent County,2014,58,4618,Michigan,631334,9.186896317955313e-05,False,False
