BUYER_STATE,BUYER_COUNTY,YEAR/MONTH,MME,Year,FULL_STATES,Population,MME/CAP,PolicyState,Post
FL,PINELLAS,2010,1438059.3423173134,2010,Florida,916542,1.57,True,True
FL,PINELLAS,2011,1262519.9673717779,2011,Florida,918455,1.37,True,True
FL,PINELLAS,2012,687164.8072970272,2012,Florida,921642,0.75,True,True
FL,POLK,2006,178941.7804374425,2006,Florida,568324,0.31,True,False
FL,POLK,2007,170075.5240327064,2007,Florida,585982,0.29,True,False
FL,POLK,2008,171113.17612787182,2008,Florida,594801,0.29,True,False
FL,POLK,2009,198919.97026206175,2009,Florida,598683,0.33,True,False
FL,POLK,2010,285711.9523070545,2010,Florida,602095,0.47,True,True
FL,POLK,2011,281211.8444759221,2011,Florida,609948,0.46,True,True
FL,POLK,2012,232197.59944457427,2012,Florida,615453,0.38,True,True
FL,PUTNAM,2006,38637.50297338853,2006,Florida,74663,0.52,True,False
FL,PUTNAM,2007,39640.18058001356,2007,Florida,75107,0.53,True,False
FL,PUTNAM,2008,45305.6510537635,2008,Florida,74999,0.6,True,False
FL,PUTNAM,2009,71246.09851038856,2009,Florida,74546,0.96,True,False
FL,PUTNAM,2010,97258.9206485642,2010,Florida,74364,1.31,True,True
FL,PUTNAM,2011,96933.59939287584,2011,Florida,73652,1.32,True,True
FL,PUTNAM,2012,58549.29352541298,2012,Florida,72927,0.8,True,True
FL,SAINT JOHNS,2006,43666.083525727205,2006,Florida,168480,0.26,True,False
FL,SAINT JOHNS,2007,49616.90935490193,2007,Florida,175318,0.28,True,False
FL,SAINT JOHNS,2008,56641.75821353928,2008,Florida,181720,0.31,True,False
FL,SAINT JOHNS,2009,75312.16558447838,2009,Florida,186281,0.4,True,False
FL,SAINT JOHNS,2010,113272.68569794176,2010,Florida,190039,0.6,True,True
FL,SAINT JOHNS,2011,92067.24857385356,2011,Florida,196106,0.47,True,True
FL,SAINT JOHNS,2012,72420.25782135202,2012,Florida,202066,0.36,True,True
FL,SAINT LUCIE,2006,95970.4534293669,2006,Florida,255251,0.38,True,False
FL,SAINT LUCIE,2007,112422.71420493034,2007,Florida,266860,0.42,True,False
FL,SAINT LUCIE,2008,139178.02248923187,2008,Florida,273151,0.51,True,False
FL,SAINT LUCIE,2009,166843.1393083942,2009,Florida,274344,0.61,True,False
FL,SAINT LUCIE,2010,212293.29962726802,2010,Florida,277789,0.76,True,True
FL,SAINT LUCIE,2011,273106.0612079329,2011,Florida,280416,0.97,True,True
FL,SAINT LUCIE,2012,143969.89979723035,2012,Florida,282931,0.51,True,True
FL,SANTA ROSA,2006,44111.678510951366,2006,Florida,142983,0.31,True,False
FL,SANTA ROSA,2007,51318.023231731866,2007,Florida,146158,0.35,True,False
FL,SANTA ROSA,2008,57690.950861713805,2008,Florida,148538,0.39,True,False
FL,SANTA ROSA,2009,67867.26888157676,2009,Florida,149544,0.45,True,False
FL,SANTA ROSA,2010,89435.96215725293,2010,Florida,151372,0.59,True,True
FL,SANTA ROSA,2011,90109.9158802153,2011,Florida,155738,0.58,True,True
FL,SANTA ROSA,2012,79863.11723385204,2012,Florida,158190,0.5,True,True
FL,SARASOTA,2006,186351.13329228773,2006,Florida,371361,0.5,True,False
FL,SARASOTA,2007,242670.3861623037,2007,Florida,375325,0.65,True,False
FL,SARASOTA,2008,324196.66800520377,2008,Florida,377178,0.86,True,False
FL,SARASOTA,2009,367976.2322097207,2009,Florida,377262,0.98,True,False
FL,SARASOTA,2010,426108.3153456161,2010,Florida,379448,1.12,True,True
FL,SARASOTA,2011,412731.76329699205,2011,Florida,382226,1.08,True,True
FL,SARASOTA,2012,266242.8890628439,2012,Florida,386437,0.69,True,True
FL,SEMINOLE,2006,134735.66849282285,2006,Florida,413218,0.33,True,False
FL,SEMINOLE,2007,185430.9886242244,2007,Florida,413571,0.45,True,False
FL,SEMINOLE,2008,256465.7715015744,2008,Florida,416564,0.62,True,False
FL,SEMINOLE,2009,320779.05599589634,2009,Florida,419788,0.76,True,False
FL,SEMINOLE,2010,491538.4489893029,2010,Florida,422718,1.16,True,True
FL,SEMINOLE,2011,521292.2365392738,2011,Florida,426334,1.22,True,True
FL,SEMINOLE,2012,186169.02560922125,2012,Florida,430537,0.43,True,True
FL,SUMTER,2006,12822.86720500025,2006,Florida,76202,0.17,True,False
FL,SUMTER,2007,16784.182853000446,2007,Florida,82101,0.2,True,False
FL,SUMTER,2008,21509.17227172555,2008,Florida,86433,0.25,True,False
FL,SUMTER,2009,30569.09490453824,2009,Florida,90643,0.34,True,False
FL,SUMTER,2010,58311.86179680133,2010,Florida,93420,0.62,True,True
FL,SUMTER,2011,54304.065102263485,2011,Florida,97975,0.55,True,True
FL,SUMTER,2012,45944.80434427613,2012,Florida,101669,0.45,True,True
FL,SUWANNEE,2006,9345.596314950142,2006,Florida,39533,0.24,True,False
FL,SUWANNEE,2007,11324.528017850196,2007,Florida,40309,0.28,True,False
FL,SUWANNEE,2008,12980.800460675146,2008,Florida,40774,0.32,True,False
FL,SUWANNEE,2009,12835.53590703761,2009,Florida,41263,0.31,True,False
FL,SUWANNEE,2010,13182.17120636261,2010,Florida,41551,0.32,True,True
FL,SUWANNEE,2011,14079.857971125128,2011,Florida,43368,0.32,True,True
FL,SUWANNEE,2012,13754.141579287629,2012,Florida,43534,0.32,True,True
FL,TAYLOR,2006,5544.284807500053,2006,Florida,20793,0.27,True,False
FL,TAYLOR,2007,6762.137541362608,2007,Florida,21805,0.31,True,False
FL,TAYLOR,2008,8597.878620000138,2008,Florida,22356,0.38,True,False
FL,TAYLOR,2009,11572.548858862781,2009,Florida,22482,0.51,True,False
FL,TAYLOR,2010,9613.77404636274,2010,Florida,22570,0.43,True,True
FL,TAYLOR,2011,10229.764905225184,2011,Florida,22662,0.45,True,True
FL,TAYLOR,2012,10201.239000000194,2012,Florida,22758,0.45,True,True
FL,UNION,2006,2453.7138810000033,2006,Florida,14873,0.16,True,False
FL,UNION,2007,2777.3403794000114,2007,Florida,15419,0.18,True,False
FL,UNION,2008,3458.164693350011,2008,Florida,15718,0.22,True,False
FL,UNION,2009,4037.6166283875154,2009,Florida,15340,0.26,True,False
FL,UNION,2010,5090.0048481750155,2010,Florida,15535,0.33,True,True
FL,UNION,2011,3801.527356575017,2011,Florida,15302,0.25,True,True
FL,UNION,2012,3553.9259897625157,2012,Florida,15255,0.23,True,True
FL,VOLUSIA,2006,166518.40532767298,2006,Florida,494748,0.34,True,False
FL,VOLUSIA,2007,195477.5530197753,2007,Florida,498935,0.39,True,False
FL,VOLUSIA,2008,275349.33692038216,2008,Florida,497366,0.55,True,False
FL,VOLUSIA,2009,370128.3798411163,2009,Florida,494688,0.75,True,False
FL,VOLUSIA,2010,481913.38756724563,2010,Florida,494593,0.97,True,True
FL,VOLUSIA,2011,396323.02802087006,2011,Florida,494464,0.8,True,True
FL,VOLUSIA,2012,265012.35410399263,2012,Florida,496535,0.53,True,True
FL,WAKULLA,2006,5464.25389400004,2006,Florida,27785,0.2,True,False
FL,WAKULLA,2007,7575.903873500098,2007,Florida,28588,0.27,True,False
FL,WAKULLA,2008,8114.9219535001175,2008,Florida,29183,0.28,True,False
FL,WAKULLA,2009,8481.538980000116,2009,Florida,30459,0.28,True,False
FL,WAKULLA,2010,8909.32365386265,2010,Florida,30776,0.29,True,True
FL,WAKULLA,2011,9653.313382725166,2011,Florida,30973,0.31,True,True
FL,WAKULLA,2012,9747.85644772516,2012,Florida,30859,0.32,True,True
FL,WALTON,2006,22041.41405562554,2006,Florida,51145,0.43,True,False
FL,WALTON,2007,24799.001058965518,2007,Florida,52355,0.47,True,False
FL,WALTON,2008,24625.185682337924,2008,Florida,53563,0.46,True,False
FL,WALTON,2009,29237.20863746275,2009,Florida,54534,0.54,True,False
FL,WALTON,2010,36549.72888131253,2010,Florida,55043,0.66,True,True
FL,WALTON,2011,35063.18099358773,2011,Florida,55602,0.63,True,True
FL,WALTON,2012,32404.67842676286,2012,Florida,57190,0.57,True,True
FL,WASHINGTON,2006,7659.0319010000985,2006,Florida,22860,0.34,True,False
FL,WASHINGTON,2007,9660.023178300129,2007,Florida,23469,0.41,True,False
FL,WASHINGTON,2008,11461.81200412512,2008,Florida,24706,0.46,True,False
FL,WASHINGTON,2009,13060.632694987646,2009,Florida,24693,0.53,True,False
FL,WASHINGTON,2010,14208.243114900131,2010,Florida,24896,0.57,True,True
FL,WASHINGTON,2011,13964.08108998764,2011,Florida,24510,0.57,True,True
FL,WASHINGTON,2012,15658.135787925181,2012,Florida,24741,0.63,True,True
LA,ACADIA,2006,22401.553114800332,2006,Louisiana,60522,0.37,False,False
LA,ACADIA,2007,25689.157670325167,2007,Louisiana,60762,0.42,False,False
LA,ACADIA,2008,24689.47884055,2008,Louisiana,61115,0.4,False,False
LA,ACADIA,2009,28592.010974962486,2009,Louisiana,61451,0.47,False,False
LA,ACADIA,2010,33011.664508574824,2010,Louisiana,61773,0.53,False,True
LA,ACADIA,2011,32544.69985976225,2011,Louisiana,61865,0.53,False,True
LA,ACADIA,2012,27021.224292075,2012,Louisiana,61997,0.44,False,True
LA,ALLEN,2006,7177.88448703761,2006,Louisiana,25692,0.28,False,False
LA,ALLEN,2007,7679.717617162649,2007,Louisiana,25937,0.3,False,False
LA,ALLEN,2008,8279.029112850154,2008,Louisiana,25854,0.32,False,False
LA,ALLEN,2009,8412.931306575127,2009,Louisiana,25863,0.33,False,False
LA,ALLEN,2010,8469.248497950159,2010,Louisiana,25764,0.33,False,True
LA,ALLEN,2011,9760.41604136272,2011,Louisiana,25740,0.38,False,True
LA,ALLEN,2012,10181.266091362802,2012,Louisiana,25622,0.4,False,True
LA,ASCENSION,2006,35438.970743851234,2006,Louisiana,96421,0.37,False,False
LA,ASCENSION,2007,49368.45143516437,2007,Louisiana,100132,0.49,False,False
LA,ASCENSION,2008,61842.94234148943,2008,Louisiana,102891,0.6,False,False
LA,ASCENSION,2009,60366.67444612586,2009,Louisiana,105172,0.57,False,False
LA,ASCENSION,2010,51644.712574313045,2010,Louisiana,107215,0.48,False,True
LA,ASCENSION,2011,50271.129345450674,2011,Louisiana,110075,0.46,False,True
LA,ASCENSION,2012,54917.65709861311,2012,Louisiana,112218,0.49,False,True
LA,ASSUMPTION,2006,2061.179096500007,2006,Louisiana,23477,0.09,False,False
LA,ASSUMPTION,2007,2491.523386500005,2007,Louisiana,23543,0.11,False,False
LA,ASSUMPTION,2008,3091.163844750004,2008,Louisiana,23534,0.13,False,False
LA,ASSUMPTION,2009,2077.710450000005,2009,Louisiana,23508,0.09,False,False
LA,ASSUMPTION,2010,1739.313450000005,2010,Louisiana,23421,0.07,False,True
LA,ASSUMPTION,2011,2139.5780625000048,2011,Louisiana,23185,0.09,False,True
LA,ASSUMPTION,2012,2067.6243900000063,2012,Louisiana,23072,0.09,False,True
LA,AVOYELLES,2006,11049.506649500403,2006,Louisiana,42080,0.26,False,False
LA,AVOYELLES,2007,12141.320496362945,2007,Louisiana,41809,0.29,False,False
LA,AVOYELLES,2008,13728.922693500404,2008,Louisiana,42040,0.33,False,False
LA,AVOYELLES,2009,14915.39501250037,2009,Louisiana,42034,0.35,False,False
LA,AVOYELLES,2010,14679.202837500337,2010,Louisiana,42073,0.35,False,True
LA,AVOYELLES,2011,16227.265035000431,2011,Louisiana,41795,0.39,False,True
LA,AVOYELLES,2012,17827.772917500388,2012,Louisiana,41572,0.43,False,True
LA,BEAUREGARD,2006,5257.439651862531,2006,Louisiana,34510,0.15,False,False
LA,BEAUREGARD,2007,5897.396665087553,2007,Louisiana,34623,0.17,False,False
LA,BEAUREGARD,2008,6892.0272228125705,2008,Louisiana,34893,0.2,False,False
LA,BEAUREGARD,2009,9384.884790225084,2009,Louisiana,35142,0.27,False,False
LA,BEAUREGARD,2010,11963.268468862649,2010,Louisiana,35654,0.34,False,True
LA,BEAUREGARD,2011,13482.9200590877,2011,Louisiana,36090,0.37,False,True
LA,BEAUREGARD,2012,14389.204588162713,2012,Louisiana,36333,0.4,False,True
LA,BIENVILLE,2006,2025.9702222625006,2006,Louisiana,14773,0.14,False,False
LA,BIENVILLE,2007,2090.8798047625,2007,Louisiana,14699,0.14,False,False
LA,BIENVILLE,2008,2116.4026913625007,2008,Louisiana,14494,0.15,False,False
LA,BIENVILLE,2009,2146.614946349996,2009,Louisiana,14435,0.15,False,False
LA,BIENVILLE,2010,2121.3898499999955,2010,Louisiana,14353,0.15,False,True
LA,BIENVILLE,2011,2264.131635224995,2011,Louisiana,14261,0.16,False,True
LA,BIENVILLE,2012,2412.041378624999,2012,Louisiana,14192,0.17,False,True
LA,BOSSIER,2006,24591.04772653836,2006,Louisiana,110606,0.22,False,False
LA,BOSSIER,2007,26690.08464676342,2007,Louisiana,112048,0.24,False,False
LA,BOSSIER,2008,29140.262994676097,2008,Louisiana,113824,0.26,False,False
LA,BOSSIER,2009,30018.75636521377,2009,Louisiana,115187,0.26,False,False
LA,BOSSIER,2010,31526.723848351514,2010,Louisiana,116979,0.27,False,True
LA,BOSSIER,2011,33400.995486526226,2011,Louisiana,120134,0.28,False,True
LA,BOSSIER,2012,32424.532018125814,2012,Louisiana,123160,0.26,False,True
LA,CADDO,2006,80205.93293649463,2006,Louisiana,252740,0.32,False,False
LA,CADDO,2007,86803.8480817956,2007,Louisiana,251760,0.34,False,False
LA,CADDO,2008,91826.5265607466,2008,Louisiana,251953,0.36,False,False
LA,CADDO,2009,93437.51724379591,2009,Louisiana,253245,0.37,False,False
LA,CADDO,2010,92875.08866280732,2010,Louisiana,254969,0.36,False,True
LA,CADDO,2011,93402.64870703226,2011,Louisiana,256967,0.36,False,True
LA,CADDO,2012,99713.90583829553,2012,Louisiana,257252,0.39,False,True
LA,CALCASIEU,2006,56335.230528630906,2006,Louisiana,185350,0.3,False,False
LA,CALCASIEU,2007,59340.146377081524,2007,Louisiana,187081,0.32,False,False
LA,CALCASIEU,2008,62653.20425499488,2008,Louisiana,188928,0.33,False,False
LA,CALCASIEU,2009,62877.02940720644,2009,Louisiana,191080,0.33,False,False
LA,CALCASIEU,2010,58473.690236330876,2010,Louisiana,192768,0.3,False,True
LA,CALCASIEU,2011,66149.43443404391,2011,Louisiana,193861,0.34,False,True
LA,CALCASIEU,2012,69030.19622981947,2012,Louisiana,194479,0.35,False,True
LA,CALDWELL,2006,3402.5697352250045,2006,Louisiana,10224,0.33,False,False
LA,CALDWELL,2007,3303.614477724993,2007,Louisiana,10189,0.32,False,False
LA,CALDWELL,2008,3661.4939893125,2008,Louisiana,10224,0.36,False,False
LA,CALDWELL,2009,3805.4944915875044,2009,Louisiana,10185,0.37,False,False
LA,CALDWELL,2010,3747.4201693124974,2010,Louisiana,10132,0.37,False,True
LA,CALDWELL,2011,3715.5404895375,2011,Louisiana,10123,0.37,False,True
LA,CALDWELL,2012,3788.935625437501,2012,Louisiana,10042,0.38,False,True
LA,CAMERON,2011,2.185875,2011,Louisiana,6673,0.0,False,True
LA,CAMERON,2012,28.485975,2012,Louisiana,6631,0.0,False,True
LA,CATAHOULA,2006,2622.833774812507,2006,Louisiana,10423,0.25,False,False
LA,CATAHOULA,2007,3064.068541950004,2007,Louisiana,10481,0.29,False,False
LA,CATAHOULA,2008,3184.7297259000047,2008,Louisiana,10567,0.3,False,False
LA,CATAHOULA,2009,3273.920793862509,2009,Louisiana,10471,0.31,False,False
LA,CATAHOULA,2010,3358.5963115875143,2010,Louisiana,10407,0.32,False,True
LA,CATAHOULA,2011,3745.52557500002,2011,Louisiana,10286,0.36,False,True
LA,CATAHOULA,2012,3907.060222500022,2012,Louisiana,10240,0.38,False,True
LA,CLAIBORNE,2006,3968.589323399991,2006,Louisiana,17109,0.23,False,False
LA,CLAIBORNE,2007,4589.629658850008,2007,Louisiana,17149,0.27,False,False
LA,CLAIBORNE,2008,5019.0916942875265,2008,Louisiana,17169,0.29,False,False
LA,CLAIBORNE,2009,6557.722669050066,2009,Louisiana,17230,0.38,False,False
LA,CLAIBORNE,2010,7021.029158625065,2010,Louisiana,17195,0.41,False,True
LA,CLAIBORNE,2011,6781.73150340008,2011,Louisiana,16940,0.4,False,True
LA,CLAIBORNE,2012,6781.3293488626,2012,Louisiana,16868,0.4,False,True
LA,CONCORDIA,2006,3217.2335357249967,2006,Louisiana,20315,0.16,False,False
LA,CONCORDIA,2007,3942.997151999991,2007,Louisiana,20244,0.19,False,False
LA,CONCORDIA,2008,4987.3646715000295,2008,Louisiana,20420,0.24,False,False
LA,CONCORDIA,2009,4956.159015000016,2009,Louisiana,20726,0.24,False,False
LA,CONCORDIA,2010,4785.403672500019,2010,Louisiana,20822,0.23,False,True
LA,CONCORDIA,2011,5167.210755675053,2011,Louisiana,20842,0.25,False,True
LA,CONCORDIA,2012,5481.494142937564,2012,Louisiana,20501,0.27,False,True
LA,DE SOTO,2006,3884.347863174975,2006,Louisiana,26175,0.15,False,False
LA,DE SOTO,2007,4720.608166125019,2007,Louisiana,26413,0.18,False,False
LA,DE SOTO,2008,5600.3561384000795,2008,Louisiana,26590,0.21,False,False
LA,DE SOTO,2009,4751.077324087548,2009,Louisiana,26413,0.18,False,False
LA,DE SOTO,2010,4627.306432500023,2010,Louisiana,26656,0.17,False,True
LA,DE SOTO,2011,4950.024934087544,2011,Louisiana,26779,0.18,False,True
LA,DE SOTO,2012,4935.913665675036,2012,Louisiana,27023,0.18,False,True
LA,EAST BATON ROUGE,2006,174592.2612468566,2006,Louisiana,433474,0.4,False,False
LA,EAST BATON ROUGE,2007,219140.18510869608,2007,Louisiana,433344,0.51,False,False
LA,EAST BATON ROUGE,2008,272554.5622236964,2008,Louisiana,433723,0.63,False,False
LA,EAST BATON ROUGE,2009,253301.94314016146,2009,Louisiana,437623,0.58,False,False
LA,EAST BATON ROUGE,2010,219093.15868314292,2010,Louisiana,440171,0.5,False,True
LA,EAST BATON ROUGE,2011,208995.05615248173,2011,Louisiana,441564,0.47,False,True
LA,EAST BATON ROUGE,2012,210728.83622668183,2012,Louisiana,442955,0.48,False,True
LA,EAST CARROLL,2006,578.4097049999992,2006,Louisiana,8188,0.07,False,False
LA,EAST CARROLL,2007,652.4276684999994,2007,Louisiana,8102,0.08,False,False
LA,EAST CARROLL,2008,797.8328880000003,2008,Louisiana,7939,0.1,False,False
LA,EAST CARROLL,2009,904.3031024999988,2009,Louisiana,7862,0.12,False,False
LA,EAST CARROLL,2010,979.1512649999993,2010,Louisiana,7759,0.13,False,True
LA,EAST CARROLL,2011,1008.6599849999983,2011,Louisiana,7658,0.13,False,True
LA,EAST CARROLL,2012,1397.7965400000035,2012,Louisiana,7579,0.18,False,True
LA,EAST FELICIANA,2006,2844.699044,2006,Louisiana,20559,0.14,False,False
LA,EAST FELICIANA,2007,3155.328189500007,2007,Louisiana,20432,0.15,False,False
LA,EAST FELICIANA,2008,3576.453912750006,2008,Louisiana,20415,0.18,False,False
LA,EAST FELICIANA,2009,3354.183060000001,2009,Louisiana,20487,0.16,False,False
LA,EAST FELICIANA,2010,3696.9915000000105,2010,Louisiana,20267,0.18,False,True
LA,EAST FELICIANA,2011,3723.859552500007,2011,Louisiana,20085,0.19,False,True
LA,EAST FELICIANA,2012,3530.3976077250104,2012,Louisiana,19860,0.18,False,True
LA,EVANGELINE,2006,12528.6854730878,2006,Louisiana,34839,0.36,False,False
LA,EVANGELINE,2007,14012.476592000268,2007,Louisiana,34873,0.4,False,False
LA,EVANGELINE,2008,15881.152273500325,2008,Louisiana,34316,0.46,False,False
LA,EVANGELINE,2009,17392.888699537714,2009,Louisiana,34078,0.51,False,False
LA,EVANGELINE,2010,16664.772064537792,2010,Louisiana,33984,0.49,False,True
LA,EVANGELINE,2011,20254.758888862496,2011,Louisiana,33842,0.6,False,True
LA,EVANGELINE,2012,26823.33373248711,2012,Louisiana,33748,0.79,False,True
LA,FRANKLIN,2006,2994.4400753625014,2006,Louisiana,20685,0.14,False,False
LA,FRANKLIN,2007,3559.723740224998,2007,Louisiana,20740,0.17,False,False
LA,FRANKLIN,2008,3529.2814900000053,2008,Louisiana,20758,0.17,False,False
LA,FRANKLIN,2009,3761.230395000011,2009,Louisiana,20677,0.18,False,False
LA,FRANKLIN,2010,3757.798852500018,2010,Louisiana,20767,0.18,False,True
LA,FRANKLIN,2011,4507.169306362529,2011,Louisiana,20771,0.22,False,True
LA,FRANKLIN,2012,5017.197780000052,2012,Louisiana,20573,0.24,False,True
LA,GRANT,2006,1250.8055175000009,2006,Louisiana,21039,0.06,False,False
LA,GRANT,2007,1679.4045375000014,2007,Louisiana,21268,0.08,False,False
LA,GRANT,2008,1514.2955100000065,2008,Louisiana,21657,0.07,False,False
LA,GRANT,2009,2267.935305000007,2009,Louisiana,22069,0.1,False,False
LA,GRANT,2010,2747.9242725000154,2010,Louisiana,22309,0.12,False,True
LA,GRANT,2011,3700.7108888625226,2011,Louisiana,22382,0.17,False,True
LA,GRANT,2012,4104.172515000022,2012,Louisiana,22388,0.18,False,True
LA,IBERIA,2006,15047.063414712988,2006,Louisiana,73362,0.21,False,False
LA,IBERIA,2007,17811.76523698801,2007,Louisiana,73482,0.24,False,False
LA,IBERIA,2008,21671.32154506314,2008,Louisiana,73522,0.29,False,False
LA,IBERIA,2009,24151.640871113086,2009,Louisiana,73372,0.33,False,False
LA,IBERIA,2010,25043.76603611296,2010,Louisiana,73240,0.34,False,True
LA,IBERIA,2011,31655.96938248794,2011,Louisiana,73439,0.43,False,True
LA,IBERIA,2012,31761.023449537726,2012,Louisiana,73660,0.43,False,True
LA,IBERVILLE,2006,9284.788096500175,2006,Louisiana,33519,0.28,False,False
LA,IBERVILLE,2007,11613.358250437725,2007,Louisiana,33603,0.35,False,False
LA,IBERVILLE,2008,16841.81582441278,2008,Louisiana,33685,0.5,False,False
LA,IBERVILLE,2009,21688.9630356752,2009,Louisiana,33393,0.65,False,False
LA,IBERVILLE,2010,23445.68327295022,2010,Louisiana,33387,0.7,False,True
LA,IBERVILLE,2011,18136.408144987807,2011,Louisiana,33361,0.54,False,True
LA,IBERVILLE,2012,21434.022330450174,2012,Louisiana,33327,0.64,False,True
LA,JACKSON,2006,3117.684053862492,2006,Louisiana,15950,0.2,False,False
LA,JACKSON,2007,3186.197007724992,2007,Louisiana,15922,0.2,False,False
LA,JACKSON,2008,3570.919792500005,2008,Louisiana,16105,0.22,False,False
LA,JACKSON,2009,3837.9177225000026,2009,Louisiana,16118,0.24,False,False
LA,JACKSON,2010,3902.622090000006,2010,Louisiana,16274,0.24,False,True
LA,JACKSON,2011,4703.119267725029,2011,Louisiana,16350,0.29,False,True
LA,JACKSON,2012,4913.407177500029,2012,Louisiana,16264,0.3,False,True
LA,JEFFERSON,2006,313216.8714003214,2006,Louisiana,426285,0.73,False,False
LA,JEFFERSON,2007,229181.12113465308,2007,Louisiana,432683,0.53,False,False
